period,lifeform,aphiaID,imaging_density,edna_density,difference,,,,,
2021-10,Undefined,493829,0.000,0.000,0.000,,,,,
2021-10,Undefined,493882,0.000,0.000,0.000,,,,,
2021-10,Undefined,537231,0.000,0.000,0.000,,,,,
2021-10,Undefined,562641,0.000,0.000,0.000,,,,,
2021-10,Undefined,573267,0.000,0.000,0.000,,,,,
2021-10,Undefined,577669,0.000,0.000,0.000,,,,,
2021-10,Undefined,578238,0.000,0.000,0.000,,,,,
2021-10,Undefined,582188,0.000,0.000,0.000,,,,,
2021-10,Undefined,593690,0.000,0.000,0.000,,,,,
2021-10,Undefined,596330,0.000,0.000,0.000,,,,,
2021-10,Undefined,599682,0.000,0.000,0.000,,,,,
2021-10,Undefined,599683,0.000,0.000,0.000,,,,,
2021-10,Undefined,603289,0.000,0.000,0.000,,,,,
2021-10,Undefined,643825,0.000,0.000,0.000,,,,,
2021-10,Undefined,722979,0.000,0.000,0.000,,,,,
2021-10,Undefined,732815,0.000,0.000,0.000,,,,,
2021-10,Undefined,761431,0.000,0.000,0.000,,,,,
2021-10,Undefined,836271,0.000,0.000,0.000,,,,,
2021-10,Undefined,836674,0.000,0.000,0.000,,,,,
2021-10,Undefined,837989,0.000,0.000,0.000,,,,,
2021-10,Undefined,840183,0.000,0.000,0.000,,,,,
2021-10,Undefined,872073,0.000,0.000,0.000,,,,,
2021-10,Undefined,872101,0.000,0.000,0.000,,,,,
2021-10,Undefined,872102,0.000,0.000,0.000,,,,,
2021-10,Undefined,886280,0.000,0.000,0.000,,,,,
2021-10,Undefined,886453,0.000,0.000,0.000,,,,,
2021-10,Undefined,888636,0.000,0.000,0.000,,,,,
2021-10,Undefined,1584400,0.000,0.000,0.000,,,,,
2021-10,Undefined,1635532,0.000,0.000,0.000,,,,,
2021-10,Undefined,1647552,0.000,0.000,0.000,,,,,
2021-10,Undefined,1653576,0.000,0.000,0.000,,,,,
2021-10,Undefined,1736253,0.000,0.000,0.000,,,,,
2021-10,Undefined,1736974,0.000,0.000,0.000,,,,,
2021-10,Undefined,106286,0.000,0.000,0.000,,,,,
2021-10,Undefined,172178,0.000,0.000,0.000,,,,,
2021-10,Undefined,207,0.000,0.000,0.000,,,,,
2021-10,Undefined,1294,0.000,0.000,0.000,,,,,
2021-10,Undefined,1317,0.000,0.000,0.000,,,,,
2021-10,Undefined,22564,0.000,0.000,0.000,,,,,
2021-10,Undefined,22724,0.000,0.000,0.000,,,,,
2021-10,Undefined,100656,0.000,0.000,0.000,,,,,
2021-10,Undefined,100681,0.000,0.000,0.000,,,,,
2021-10,Undefined,104913,0.000,0.000,0.000,,,,,
2021-10,Undefined,106413,0.000,0.000,0.000,,,,,
2021-10,Undefined,122303,0.000,0.000,0.000,,,,,
2021-10,Undefined,123081,0.000,0.000,0.000,,,,,
2021-10,Undefined,129621,0.000,0.000,0.000,,,,,
2021-10,Undefined,129722,0.000,0.000,0.000,,,,,
2021-10,Undefined,130866,0.000,0.000,0.000,,,,,
2021-10,Undefined,131191,0.000,0.000,0.000,,,,,
2021-10,Undefined,131595,0.000,0.000,0.000,,,,,
2021-10,Undefined,131601,0.000,0.000,0.000,,,,,
2021-10,Undefined,135225,0.000,0.000,0.000,,,,,
2021-10,Undefined,135258,0.000,0.000,0.000,,,,,
2021-10,Undefined,135635,0.000,0.000,0.000,,,,,
2021-10,Undefined,141433,0.000,0.000,0.000,,,,,
2021-10,Undefined,143723,0.000,0.000,0.000,,,,,
2021-10,Undefined,148962,0.000,0.000,0.000,,,,,
2021-10,Undefined,155670,0.000,0.000,0.000,,,,,
2021-10,Undefined,162693,0.000,0.000,0.000,,,,,
2021-10,Undefined,162923,0.000,0.000,0.000,,,,,
2021-10,Undefined,162961,0.000,0.000,0.000,,,,,
2021-10,Undefined,205469,0.000,0.000,0.000,,,,,
2021-10,Undefined,248136,0.000,0.000,0.000,,,,,
2021-10,Undefined,334129,0.000,0.000,0.000,,,,,
2021-10,Undefined,341306,0.000,0.000,0.000,,,,,
2021-10,Undefined,345487,0.000,0.000,0.000,,,,,
2021-10,Undefined,345489,0.000,0.000,0.000,,,,,
2021-10,Undefined,345847,0.000,0.000,0.000,,,,,
2021-10,Undefined,368685,0.000,0.000,0.000,,,,,
2021-10,Undefined,375881,0.000,0.000,0.000,,,,,
2021-10,Undefined,390975,0.000,0.000,0.000,,,,,
2021-10,Undefined,394573,0.000,0.000,0.000,,,,,
2021-10,Undefined,414691,0.000,0.000,0.000,,,,,
2021-10,Undefined,414693,0.000,0.000,0.000,,,,,
2021-10,Undefined,414839,0.000,0.000,0.000,,,,,
2021-10,Undefined,417239,0.000,0.000,0.000,,,,,
2021-10,Undefined,425737,0.000,0.000,0.000,,,,,
2021-10,Undefined,451642,0.000,0.000,0.000,,,,,
2021-10,Undefined,493313,0.000,0.000,0.000,,,,,
2021-10,Undefined,562786,0.000,0.000,0.000,,,,,
2021-10,Undefined,563357,0.000,0.000,0.000,,,,,
2021-10,Undefined,573995,0.000,0.000,0.000,,,,,
2021-10,Undefined,577610,0.000,0.000,0.000,,,,,
2021-10,Undefined,582189,0.000,0.000,0.000,,,,,
2021-10,Undefined,582193,0.000,0.000,0.000,,,,,
2021-10,Undefined,582205,0.000,0.000,0.000,,,,,
2021-10,Undefined,591178,0.000,0.000,0.000,,,,,
2021-10,Undefined,591254,0.000,0.000,0.000,,,,,
2021-10,Undefined,595084,0.000,0.000,0.000,,,,,
2021-10,Undefined,600783,0.000,0.000,0.000,,,,,
2021-10,Undefined,603763,0.000,0.000,0.000,,,,,
2021-10,Undefined,724314,0.000,0.000,0.000,,,,,
2021-10,Undefined,730805,0.000,0.000,0.000,,,,,
2021-10,Undefined,834679,0.000,0.000,0.000,,,,,
2021-10,Undefined,834682,0.000,0.000,0.000,,,,,
2021-10,Undefined,836564,0.000,0.000,0.000,,,,,
2021-10,Undefined,1030592,0.000,0.000,0.000,,,,,
2021-10,Undefined,1486571,0.000,0.000,0.000,,,,,
2021-10,Undefined,1535025,0.000,0.000,0.000,,,,,
2021-10,Undefined,1635533,0.000,0.000,0.000,,,,,
2021-10,Undefined,1653535,0.000,0.000,0.000,,,,,
2021-10,Undefined,1731732,0.000,0.000,0.000,,,,,
2021-10,Undefined,1736973,0.000,0.000,0.000,,,,,
2021-10,Undefined,345515,0.000,0.000,0.000,,,,,
2021-10,Undefined,1250,0.000,0.000,0.000,,,,,
2021-10,Undefined,22737,0.000,0.000,0.000,,,,,
2021-10,Undefined,101182,0.000,0.000,0.000,,,,,
2021-10,Undefined,105505,0.000,0.000,0.000,,,,,
2021-10,Undefined,106317,0.000,0.000,0.000,,,,,
2021-10,Undefined,110723,0.000,0.000,0.000,,,,,
2021-10,Undefined,129710,0.000,0.000,0.000,,,,,
2021-10,Undefined,136093,0.000,0.000,0.000,,,,,
2021-10,Undefined,137288,0.000,0.000,0.000,,,,,
2021-10,Undefined,146608,0.000,0.000,0.000,,,,,
2021-10,Undefined,157237,0.000,0.000,0.000,,,,,
2021-10,Undefined,157466,0.000,0.000,0.000,,,,,
2021-10,Undefined,162985,0.000,0.000,0.000,,,,,
2021-10,Undefined,234035,0.000,0.000,0.000,,,,,
2021-10,Undefined,341305,0.000,0.000,0.000,,,,,
2021-10,Undefined,341355,0.000,0.000,0.000,,,,,
2021-10,Undefined,345959,0.000,0.000,0.000,,,,,
2021-10,Undefined,368668,0.000,0.000,0.000,,,,,
2021-10,Undefined,391925,0.000,0.000,0.000,,,,,
2021-10,Undefined,414688,0.000,0.000,0.000,,,,,
2021-10,Undefined,422894,0.000,0.000,0.000,,,,,
2021-10,Undefined,549219,0.000,0.000,0.000,,,,,
2021-10,Undefined,562661,0.000,0.000,0.000,,,,,
2021-10,Undefined,573277,0.000,0.000,0.000,,,,,
2021-10,Undefined,582464,0.000,0.000,0.000,,,,,
2021-10,Undefined,591142,0.000,0.000,0.000,,,,,
2021-10,Undefined,595199,0.000,0.000,0.000,,,,,
2021-10,Undefined,599617,0.000,0.000,0.000,,,,,
2021-10,Undefined,601409,0.000,0.000,0.000,,,,,
2021-10,Undefined,707589,0.000,0.000,0.000,,,,,
2021-10,Undefined,762062,0.000,0.000,0.000,,,,,
2021-10,Undefined,836361,0.000,0.000,0.000,,,,,
2021-10,Undefined,837382,0.000,0.000,0.000,,,,,
2021-10,Undefined,872112,0.000,0.000,0.000,,,,,
2021-10,Undefined,886282,0.000,0.000,0.000,,,,,
2021-10,Undefined,1361129,0.000,0.000,0.000,,,,,
2021-10,Undefined,1371601,0.000,0.000,0.000,,,,,
2021-10,Undefined,1653503,0.000,0.000,0.000,,,,,
2021-10,Undefined,1736185,0.000,0.000,0.000,,,,,
2021-10,Undefined,1737334,0.000,0.000,0.000,,,,,
2021-10,Undefined,15378,0.000,0.000,0.000,,,,,
2021-10,Undefined,22582,0.000,0.000,0.000,,,,,
2021-10,Undefined,101397,0.000,0.000,0.000,,,,,
2021-10,Undefined,103339,0.000,0.000,0.000,,,,,
2021-10,Undefined,115141,0.000,0.000,0.000,,,,,
2021-10,Undefined,115178,0.000,0.000,0.000,,,,,
2021-10,Undefined,118045,0.000,0.000,0.000,,,,,
2021-10,Undefined,118066,0.000,0.000,0.000,,,,,
2021-10,Undefined,118068,0.000,0.000,0.000,,,,,
2021-10,Undefined,120662,0.000,0.000,0.000,,,,,
2021-10,Undefined,122314,0.000,0.000,0.000,,,,,
2021-10,Undefined,122358,0.000,0.000,0.000,,,,,
2021-10,Undefined,129898,0.000,0.000,0.000,,,,,
2021-10,Undefined,143755,0.000,0.000,0.000,,,,,
2021-10,Undefined,146178,0.000,0.000,0.000,,,,,
2021-10,Undefined,146218,0.000,0.000,0.000,,,,,
2021-10,Undefined,149254,0.000,0.000,0.000,,,,,
2021-10,Undefined,163556,0.000,0.000,0.000,,,,,
2021-10,Undefined,164811,0.000,0.000,0.000,,,,,
2021-10,Undefined,172144,0.000,0.000,0.000,,,,,
2021-10,Undefined,178596,0.000,0.000,0.000,,,,,
2021-10,Undefined,206594,0.000,0.000,0.000,,,,,
2021-10,Undefined,341321,0.000,0.000,0.000,,,,,
2021-10,Undefined,368670,0.000,0.000,0.000,,,,,
2021-10,Undefined,394974,0.000,0.000,0.000,,,,,
2021-10,Undefined,562832,0.000,0.000,0.000,,,,,
2021-10,Undefined,576879,0.000,0.000,0.000,,,,,
2021-10,Undefined,577497,0.000,0.000,0.000,,,,,
2021-10,Undefined,590939,0.000,0.000,0.000,,,,,
2021-10,Undefined,599658,0.000,0.000,0.000,,,,,
2021-10,Undefined,599659,0.000,0.000,0.000,,,,,
2021-10,Undefined,603291,0.000,0.000,0.000,,,,,
2021-10,Undefined,603911,0.000,0.000,0.000,,,,,
2021-10,Undefined,606128,0.000,0.000,0.000,,,,,
2021-10,Undefined,1030588,0.000,0.000,0.000,,,,,
2021-10,Undefined,1653529,0.000,0.000,0.000,,,,,
2021-10,Undefined,982,0.000,0.000,0.000,,,,,
2021-10,Undefined,1365,0.000,0.000,0.000,,,,,
2021-10,Undefined,1407,0.000,0.000,0.000,,,,,
2021-10,Undefined,109401,0.000,0.000,0.000,,,,,
2021-10,Undefined,136901,0.000,0.000,0.000,,,,,
2021-10,Undefined,149036,0.000,0.000,0.000,,,,,
2021-10,Undefined,163174,0.000,0.000,0.000,,,,,
2021-10,Undefined,196191,0.000,0.000,0.000,,,,,
2021-10,Undefined,345497,0.000,0.000,0.000,,,,,
2021-10,Undefined,369377,0.000,0.000,0.000,,,,,
2021-10,Undefined,376073,0.000,0.000,0.000,,,,,
2021-10,Undefined,415489,0.000,0.000,0.000,,,,,
2021-10,Undefined,577498,0.000,0.000,0.000,,,,,
2021-10,Undefined,581514,0.000,0.000,0.000,,,,,
2021-10,Undefined,599619,0.000,0.000,0.000,,,,,
2021-10,Undefined,600884,0.000,0.000,0.000,,,,,
2021-10,Undefined,836357,0.000,0.000,0.000,,,,,
2021-10,Undefined,872089,0.000,0.000,0.000,,,,,
2021-10,Undefined,1748110,0.000,0.000,0.000,,,,,
2021-10,Undefined,844,0.000,0.000,0.000,,,,,
2021-10,Undefined,980,0.000,0.000,0.000,,,,,
2021-10,Undefined,1781,0.000,0.000,0.000,,,,,
2021-10,Undefined,106324,0.000,0.000,0.000,,,,,
2021-10,Undefined,138474,0.000,0.000,0.000,,,,,
2021-10,Undefined,146664,0.000,0.000,0.000,,,,,
2021-10,Undefined,162949,0.000,0.000,0.000,,,,,
2021-10,Undefined,231813,0.000,0.000,0.000,,,,,
2021-10,Undefined,341320,0.000,0.000,0.000,,,,,
2021-10,Undefined,345500,0.000,0.000,0.000,,,,,
2021-10,Undefined,387397,0.000,0.000,0.000,,,,,
2021-10,Undefined,425464,0.000,0.000,0.000,,,,,
2021-10,Undefined,547449,0.000,0.000,0.000,,,,,
2021-10,Undefined,591134,0.000,0.000,0.000,,,,,
2021-10,Undefined,836638,0.000,0.000,0.000,,,,,
2021-10,Undefined,101194,0.000,0.000,0.000,,,,,
2021-10,Undefined,160546,0.000,0.000,0.000,,,,,
2021-10,Undefined,368684,0.000,0.000,0.000,,,,,
2021-10,Undefined,394869,0.000,0.000,0.000,,,,,
2021-10,Undefined,414720,0.000,0.000,0.000,,,,,
2021-10,Undefined,562841,0.000,0.000,0.000,,,,,
2021-10,Undefined,1476515,0.000,0.000,0.000,,,,,
2021-10,Undefined,1653511,0.000,0.000,0.000,,,,,
2021-10,Undefined,1653567,0.000,0.000,0.000,,,,,
2021-10,Undefined,146994,0.000,0.000,0.000,,,,,
2021-10,Undefined,889,0.000,0.000,0.000,,,,,
2021-10,Undefined,900,0.000,0.000,0.000,,,,,
2021-10,Undefined,1251,0.000,0.000,0.000,,,,,
2021-10,Undefined,1300,0.000,0.000,0.000,,,,,
2021-10,Undefined,1703,0.000,0.000,0.000,,,,,
2021-10,Undefined,22613,0.000,0.000,0.000,,,,,
2021-10,Undefined,101183,0.000,0.000,0.000,,,,,
2021-10,Undefined,105500,0.000,0.000,0.000,,,,,
2021-10,Undefined,109386,0.000,0.000,0.000,,,,,
2021-10,Undefined,117385,0.000,0.000,0.000,,,,,
2021-10,Undefined,134532,0.000,0.000,0.000,,,,,
2021-10,Undefined,136745,0.000,0.000,0.000,,,,,
2021-10,Undefined,234499,0.000,0.000,0.000,,,,,
2021-10,Undefined,474842,0.000,0.000,0.000,,,,,
2021-10,Undefined,562853,0.000,0.000,0.000,,,,,
2021-10,Undefined,591219,0.000,0.000,0.000,,,,,
2021-10,Undefined,593173,0.000,0.000,0.000,,,,,
2021-10,Undefined,1738565,0.000,0.000,0.000,,,,,
2021-10,Undefined,1748108,0.000,0.000,0.000,,,,,
2021-10,Undefined,368683,0.000,0.000,0.000,,,,,
2021-10,Undefined,1261,0.000,0.000,0.000,,,,,
2021-10,Undefined,104106,0.000,0.000,0.000,,,,,
2021-10,Undefined,118086,0.000,0.000,0.000,,,,,
2021-10,Undefined,341292,0.000,0.000,0.000,,,,,
2021-10,Undefined,354171,0.000,0.000,0.000,,,,,
2021-10,Undefined,393226,0.000,0.000,0.000,,,,,
2021-10,Undefined,956,0.000,0.000,0.000,,,,,
2021-10,Undefined,17330,0.000,0.000,0.000,,,,,
2021-10,Undefined,20999,0.000,0.000,0.000,,,,,
2021-10,Undefined,105498,0.000,0.000,0.000,,,,,
2021-10,Undefined,118088,0.000,0.000,0.000,,,,,
2021-10,Undefined,175582,0.000,0.000,0.000,,,,,
2021-10,Undefined,345469,0.000,0.000,0.000,,,,,
2021-10,Undefined,391862,0.000,0.000,0.000,,,,,
2021-10,Undefined,394012,0.000,0.000,0.000,,,,,
2021-10,Undefined,601282,0.000,0.000,0.000,,,,,
2021-10,Undefined,707626,0.000,0.000,0.000,,,,,
2021-10,Undefined,872070,0.000,0.000,0.000,,,,,
2021-10,Undefined,345501,0.000,0.000,0.000,,,,,
2021-10,Undefined,425465,0.000,0.000,0.000,,,,,
2021-10,Undefined,425652,0.000,0.000,0.000,,,,,
2021-10,Undefined,493889,0.000,0.000,0.000,,,,,
2021-10,Undefined,591137,0.000,0.000,0.000,,,,,
2021-10,Undefined,746931,0.000,0.000,0.000,,,,,
2021-10,Undefined,836365,0.000,0.000,0.000,,,,,
2021-10,Undefined,1737154,0.000,0.000,0.000,,,,,
2021-10,Undefined,17904,0.000,0.000,0.000,,,,,
2021-10,Undefined,22565,0.000,0.000,0.000,,,,,
2021-10,Undefined,122511,0.000,0.000,0.000,,,,,
2021-10,Undefined,172326,0.000,0.000,0.000,,,,,
2021-10,Undefined,234099,0.000,0.000,0.000,,,,,
2021-10,Undefined,341616,0.000,0.000,0.000,,,,,
2021-10,Undefined,355984,0.000,0.000,0.000,,,,,
2021-10,Undefined,417412,0.000,0.000,0.000,,,,,
2021-10,Undefined,425425,0.000,0.000,0.000,,,,,
2021-10,Undefined,599689,0.000,0.000,0.000,,,,,
2021-10,Undefined,872090,0.000,0.000,0.000,,,,,
2021-10,Undefined,1845405,0.000,0.000,0.000,,,,,
2021-10,Undefined,892,0.000,0.000,0.000,,,,,
2021-10,Undefined,22563,0.000,0.000,0.000,,,,,
2021-10,Undefined,109399,0.000,0.000,0.000,,,,,
2021-10,Undefined,136779,0.000,0.000,0.000,,,,,
2021-10,Undefined,246597,0.000,0.000,0.000,,,,,
2021-10,Undefined,248107,0.000,0.000,0.000,,,,,
2021-10,Undefined,345459,0.000,0.000,0.000,,,,,
2021-10,Undefined,345522,0.000,0.000,0.000,,,,,
2021-10,Undefined,345835,0.000,0.000,0.000,,,,,
2021-10,Undefined,495346,0.000,0.000,0.000,,,,,
2021-10,Undefined,603184,0.000,0.000,0.000,,,,,
2021-10,Undefined,761374,0.000,0.000,0.000,,,,,
2021-10,Undefined,1293730,0.000,0.000,0.000,,,,,
2021-10,Undefined,122305,0.000,0.000,0.000,,,,,
2021-10,Undefined,146166,0.000,0.000,0.000,,,,,
2021-10,Undefined,345495,0.000,0.000,0.000,,,,,
2021-10,Undefined,590565,0.000,0.000,0.000,,,,,
2021-10,Undefined,707629,0.000,0.000,0.000,,,,,
2021-10,Undefined,730532,0.000,0.000,0.000,,,,,
2021-10,Undefined,292892,0.000,0.000,0.000,,,,,
2021-10,Undefined,390772,0.000,0.000,0.000,,,,,
2021-10,Undefined,573266,0.000,0.000,0.000,,,,,
2021-10,Undefined,573888,0.000,0.000,0.000,,,,,
2021-10,Undefined,591233,0.000,0.000,0.000,,,,,
2021-10,Undefined,17903,0.000,0.000,0.000,,,,,
2021-10,Undefined,128551,0.000,0.000,0.000,,,,,
2021-10,Undefined,889997,0.000,0.000,0.000,,,,,
2021-10,Undefined,22624,0.000,0.000,0.000,,,,,
2021-10,Undefined,292895,0.000,0.000,0.000,,,,,
2021-10,Undefined,590566,0.000,0.000,0.000,,,,,
2021-10,Undefined,22156,0.000,0.000,0.000,,,,,
2021-10,Undefined,235815,0.000,0.000,0.000,,,,,
2021-10,Undefined,345494,0.000,0.000,0.000,,,,,
2021-10,Undefined,495194,0.000,0.000,0.000,,,,,
2021-10,Undefined,591176,0.000,0.000,0.000,,,,,
2021-10,Undefined,666434,0.000,0.000,0.000,,,,,
2021-10,Undefined,1731513,0.000,0.000,0.000,,,,,
2021-10,Undefined,104093,0.000,0.000,0.000,,,,,
2021-10,Undefined,146200,0.000,0.000,0.000,,,,,
2021-10,Undefined,235812,0.000,0.000,0.000,,,,,
2021-10,Undefined,235814,0.000,0.000,0.000,,,,,
2021-10,Undefined,744872,0.000,0.000,0.000,,,,,
2021-10,Undefined,149063,0.000,0.000,0.000,,,,,
2021-10,Undefined,582197,0.000,0.000,0.000,,,,,
2021-10,Undefined,593689,0.000,0.000,0.000,,,,,
2021-10,Undefined,836366,0.000,0.000,0.000,,,,,
2021-10,Undefined,1748107,0.000,0.000,0.000,,,,,
2021-10,Undefined,146556,0.000,0.000,0.000,,,,,
2021-10,Undefined,393201,0.000,0.000,0.000,,,,,
2021-10,Undefined,394011,0.000,0.000,0.000,,,,,
2021-10,Undefined,413963,0.000,0.000,0.000,,,,,
2021-10,Undefined,730534,0.000,0.000,0.000,,,,,
2021-10,Undefined,146544,0.000,0.000,0.000,,,,,
2021-10,Undefined,146548,0.000,0.000,0.000,,,,,
2021-10,Undefined,591248,0.000,0.000,0.000,,,,,
2021-10,Undefined,163265,0.000,0.000,0.000,,,,,
2021-10,Undefined,623449,0.000,0.000,0.000,,,,,
2021-10,Undefined,115072,0.000,0.000,0.000,,,,,
2021-10,Undefined,368883,0.000,0.000,0.000,,,,,
2021-10,Undefined,146174,0.000,0.001,-0.001,,,,,
2021-10,Undefined,345458,0.000,0.001,-0.001,,,,,
2021-10,Undefined,367301,0.000,0.001,-0.001,,,,,
2021-10,Undefined,368674,0.000,0.001,-0.001,,,,,
2021-10,Undefined,246596,0.000,0.001,-0.001,,,,,
2021-10,Undefined,345496,0.000,0.001,-0.001,,,,,
2021-10,Undefined,160573,0.000,0.001,-0.001,,,,,
2021-10,Undefined,536191,0.000,0.001,-0.001,,,,,
2021-10,Undefined,707553,0.000,0.001,-0.001,,,,,
2021-10,Undefined,888637,0.000,0.001,-0.001,,,,,
2021-10,Undefined,17641,0.000,0.001,-0.001,,,,,
2021-10,Undefined,1736280,0.000,0.001,-0.001,,,,,
2021-10,Undefined,577970,0.000,0.001,-0.001,,,,,
2021-10,Undefined,345549,0.000,0.001,-0.001,,,,,
2021-10,Undefined,591251,0.000,0.001,-0.001,,,,,
2021-10,Undefined,536202,0.000,0.001,-0.001,,,,,
2021-10,Undefined,830,0.000,0.001,-0.001,,,,,
2021-10,Undefined,580117,0.000,0.001,-0.001,,,,,
2021-10,Undefined,148950,0.000,0.001,-0.001,,,,,
2021-10,Undefined,390088,0.000,0.001,-0.001,,,,,
2021-10,Undefined,573984,0.000,0.001,-0.001,,,,,
2021-10,Undefined,582176,0.000,0.001,-0.001,,,,,
2021-10,Undefined,369189,0.000,0.001,-0.001,,,,,
2021-10,Undefined,1656682,0.000,0.001,-0.001,,,,,
2021-10,Undefined,558,0.000,0.001,-0.001,,,,,
2021-10,Undefined,149064,0.000,0.001,-0.001,,,,,
2021-10,Undefined,162991,0.000,0.001,-0.001,,,,,
2021-10,Undefined,1361174,0.000,0.001,-0.001,,,,,
2021-10,Undefined,582219,0.000,0.001,-0.001,,,,,
2021-10,Undefined,17662,0.000,0.001,-0.001,,,,,
2021-10,Undefined,836372,0.000,0.001,-0.001,,,,,
2021-10,Undefined,104079,0.000,0.001,-0.001,,,,,
2021-10,Undefined,196347,0.000,0.001,-0.001,,,,,
2021-10,Undefined,20997,0.000,0.001,-0.001,,,,,
2021-10,Undefined,175581,0.000,0.001,-0.001,,,,,
2021-10,Undefined,117092,0.000,0.001,-0.001,,,,,
2021-10,Undefined,742628,0.000,0.001,-0.001,,,,,
2021-10,Undefined,118022,0.000,0.001,-0.001,,,,,
2021-10,Undefined,330923,0.000,0.001,-0.001,,,,,
2021-10,Undefined,591246,0.000,0.001,-0.001,,,,,
2021-10,Undefined,730533,0.000,0.001,-0.001,,,,,
2021-10,Undefined,146584,0.000,0.001,-0.001,,,,,
2021-10,Undefined,1803,0.000,0.001,-0.001,,,,,
2021-10,Undefined,23157,0.000,0.001,-0.001,,,,,
2021-10,Undefined,1719780,0.000,0.001,-0.001,,,,,
2021-10,Undefined,1307,0.000,0.001,-0.001,,,,,
2021-10,Undefined,345523,0.000,0.001,-0.001,,,,,
2021-10,Undefined,148983,0.000,0.001,-0.001,,,,,
2021-10,Undefined,146712,0.000,0.001,-0.001,,,,,
2021-10,Undefined,334421,0.000,0.001,-0.001,,,,,
2021-10,Undefined,493835,0.000,0.001,-0.001,,,,,
2021-10,Undefined,109448,0.000,0.001,-0.001,,,,,
2021-10,Undefined,573250,0.000,0.001,-0.001,,,,,
2021-10,Undefined,182757,0.000,0.001,-0.001,,,,,
2021-10,Undefined,237586,0.000,0.001,-0.001,,,,,
2021-10,Undefined,17663,0.000,0.001,-0.001,,,,,
2021-10,Undefined,345483,0.000,0.002,-0.002,,,,,
2021-10,Undefined,415251,0.000,0.002,-0.002,,,,,
2021-10,Undefined,149235,0.000,0.002,-0.002,,,,,
2021-10,Undefined,582427,0.000,0.002,-0.002,,,,,
2021-10,Undefined,265191,0.000,0.002,-0.002,,,,,
2021-10,Undefined,235816,0.000,0.002,-0.002,,,,,
2021-10,Undefined,160570,0.000,0.002,-0.002,,,,,
2021-10,Undefined,149067,0.000,0.002,-0.002,,,,,
2021-10,Undefined,562852,0.000,0.002,-0.002,,,,,
2021-10,Undefined,730531,0.000,0.002,-0.002,,,,,
2021-10,Undefined,599623,0.000,0.002,-0.002,,,,,
2021-10,Undefined,591250,0.000,0.002,-0.002,,,,,
2021-10,Undefined,730536,0.000,0.003,-0.003,,,,,
2021-10,Undefined,562650,0.000,0.003,-0.003,,,,,
2021-10,Undefined,449151,0.000,0.003,-0.003,,,,,
2021-10,Undefined,292894,0.000,0.003,-0.003,,,,,
2021-10,Undefined,730535,0.000,0.004,-0.004,,,,,
2021-10,Undefined,591238,0.000,0.005,-0.005,,,,,
2021-10,Undefined,368663,0.000,0.007,-0.007,,,,,
2021-10,Undefined,1360,0.000,0.008,-0.008,,,,,
2021-10,Undefined,590699,0.000,0.008,-0.008,,,,,
2021-10,Undefined,341585,0.000,0.010,-0.010,,,,,
2021-10,Undefined,889925,0.000,0.014,-0.014,,,,,
2021-10,Undefined,1348,0.000,0.014,-0.014,,,,,
2021-10,Undefined,146547,0.000,0.039,-0.039,,,,,
2021-10,Undefined,146213,0.000,0.049,-0.049,,,,,
2021-10,Undefined,345514,0.000,0.052,-0.052,,,,,
2021-12,Diatom,148899,0.317,0.004,0.313,,,,,
2021-12,Diatom,149023,0.145,0.000,0.145,,,,,
2021-12,Diatom,591192,0.085,0.000,0.085,,,,,
2021-12,Diatom,149054,0.067,0.000,0.067,,,,,
2021-12,Diatom,447730,0.056,0.000,0.056,,,,,
2021-12,Diatom,148969,0.050,0.000,0.050,,,,,
2021-12,Diatom,149069,0.046,0.000,0.045,,,,,
2021-12,Diatom,162969,0.044,0.000,0.044,,,,,
2021-12,Diatom,148985,0.029,0.001,0.028,,,,,
2021-12,Diatom,148947,0.021,0.000,0.021,,,,,
2021-12,Diatom,148953,0.017,0.000,0.017,,,,,
2021-12,Diatom,149120,0.017,0.000,0.017,,,,,
2021-12,Diatom,157440,0.017,0.000,0.017,,,,,
2021-12,Diatom,149151,0.011,0.000,0.011,,,,,
2021-12,Diatom,149132,0.009,0.000,0.009,,,,,
2021-12,Diatom,345491,0.009,0.000,0.009,,,,,
2021-12,Diatom,148971,0.008,0.000,0.008,,,,,
2021-12,Diatom,149170,0.008,0.000,0.008,,,,,
2021-12,Diatom,149280,0.006,0.000,0.006,,,,,
2021-12,Diatom,836581,0.006,0.000,0.006,,,,,
2021-12,Diatom,149130,0.006,0.000,0.006,,,,,
2021-12,Diatom,148949,0.005,0.000,0.005,,,,,
2021-12,Diatom,149018,0.003,0.000,0.003,,,,,
2021-12,Diatom,149328,0.002,0.000,0.002,,,,,
2021-12,Diatom,149655,0.002,0.000,0.002,,,,,
2021-12,Diatom,345513,0.002,0.000,0.002,,,,,
2021-12,Diatom,149145,0.002,0.000,0.001,,,,,
2021-12,Diatom,148904,0.002,0.001,0.000,,,,,
2021-12,Diatom,148917,0.000,0.000,0.000,,,,,
2021-12,Diatom,148946,0.000,0.000,0.000,,,,,
2021-12,Diatom,148966,0.000,0.000,0.000,,,,,
2021-12,Diatom,149003,0.000,0.000,0.000,,,,,
2021-12,Diatom,149106,0.000,0.000,0.000,,,,,
2021-12,Diatom,149111,0.000,0.000,0.000,,,,,
2021-12,Diatom,149135,0.000,0.000,0.000,,,,,
2021-12,Diatom,149139,0.000,0.000,0.000,,,,,
2021-12,Diatom,149190,0.000,0.000,0.000,,,,,
